Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.640286324	27501.70313	-0.139150992	31482.14063	0.025758147
0.64029789	27513.38672	-0.16978319	31482.14063	0.025660325
0.640309505	27582.0625	-0.195036665	31482.14063	0.025834808
0.640321066	27528.5332	-0.182055563	31625.52539	0.025381882
0.640332637	27611.82031	-0.159245968	31625.52539	0.025758628
0.640344211	27616.24023	-0.164354399	31625.52539	0.02561882
0.640355771	27694.80469	-0.170030654	31625.52539	0.025949784
0.64036734	27698.91992	-0.168458656	31625.52539	0.02591413
0.64037891	27671.76172	-0.165998399	31763.06836	0.025467366
0.640390493	27769.99023	-0.167269617	31763.06836	0.025792233
0.640402058	27789.60938	-0.166289032	31763.06836	0.025879747
0.640413625	27793.92578	-0.165529311	31763.06836	0.025820754
0.640425224	27833.17969	-0.168835789	31763.06836	0.025978255
0.640436784	27801.44531	-0.168187633	31952.25391	0.025139434
0.640448361	27822.83203	-0.170471162	31952.25391	0.025236204
0.640459955	27821.64453	-0.166601747	31952.25391	0.025211711
0.64047151	27839.27148	-0.16669403	31952.25391	0.025270759
0.640483078	27813.1582	-0.166379362	31952.25391	0.025186555
0.640494673	27839.13867	-0.166796267	31999.4668	0.025163407
0.640506236	27815.83984	-0.168041498	31999.4668	0.025042551
0.640517827	27849.19922	-0.166000262	31999.4668	0.025146483
0.640529368	27843.1543	-0.165803582	31999.4668	0.025120433
0.640540963	27853.8125	-0.163080543	31999.4668	0.025141746
0.640552536	27926.33203	-0.162852705	31929.37695	0.025668163
0.640564095	27933.58398	-0.155645117	31929.37695	0.02572417
0.640575672	27926.08203	-0.164798543	31929.37695	0.025615239
0.640587259	27890.20703	-0.163813651	31929.37695	0.025534522
0.640598816	27875.69336	-0.173326224	31929.37695	0.025430854
0.640610387	27844.45313	-0.17160137	31916.7207	0.025343535
0.640621971	27858.1582	-0.170711219	31916.7207	0.02545495
0.640633535	27819.35156	-0.168393225	31916.7207	0.025351983
